transaction_id,card_id,timestamp,merchant_segment,channel,country,amount,fraud_pattern,is_fraud,rule_velocity,rule_high_amount,any_rule_hit,card_tx_count,card_total_amount,card_avg_amount,fraud_risk_score
T0010831,C000749,2026-01-10 01:24:24,grocery,card_present,IN,49.36,,False,False,False,False,26,1888.8300000000002,72.64730769230769,3.507165799145447e-07
T0011627,C001270,2026-01-10 01:24:27,digital_content,card_not_present,FR,22.31,,False,False,False,False,21,1046.1399999999999,49.81619047619047,0.0009267792031862399
T0029558,C002296,2026-01-10 01:24:28,marketplace,card_not_present,US,86.34,,False,False,False,False,20,2453.34,122.667,0.0004887796235037951
T0007813,C000243,2026-01-10 01:24:30,marketplace,card_not_present,IN,60.39,,False,False,False,False,19,1292.2,68.01052631578948,0.0001117497260047348
T0033641,C001527,2026-01-10 01:24:31,marketplace,card_present,GB,42.29,,False,False,False,False,24,1761.85,73.41041666666666,3.327155634708731e-07
T0044615,C000279,2026-01-10 01:24:31,marketplace,card_present,FR,79.76,,False,False,False,False,22,1558.92,70.86,6.898194826836393e-08
T0001711,C000857,2026-01-10 01:24:32,marketplace,card_present,FR,28.3,,False,False,False,False,27,2595.59,96.13296296296296,5.977850489656855e-07
T0042271,C002045,2026-01-10 01:24:35,fuel,card_not_present,FR,16.95,,False,False,False,False,14,1833.66,130.9757142857143,2.1382904231394066e-05
T0024668,C000754,2026-01-10 01:24:36,gaming,card_not_present,GB,17.63,,False,False,False,False,30,1860.73,62.02433333333333,0.056111357027290525
T0023419,C001951,2026-01-10 01:24:36,travel,card_not_present,BR,92.68,,False,False,False,False,27,2693.35,99.7537037037037,0.016253427626325062
T0004783,C000859,2026-01-10 01:24:36,gaming,card_not_present,US,25.97,,False,False,False,False,27,2894.69,107.21074074074075,0.009442118387471575
T0033074,C001025,2026-01-10 01:24:38,fashion,card_present,IN,27.37,,False,False,False,False,18,1132.81,62.93388888888889,1.7774386117356758e-09
T0024675,C002194,2026-01-10 01:24:38,travel,card_not_present,DE,268.93,,False,False,False,False,24,1360.43,56.684583333333336,0.008785954203137235
T0045939,C001810,2026-01-10 01:24:39,electronics,card_present,BR,88.68,,False,False,False,False,20,1362.27,68.1135,3.841060444572808e-08
T0042953,C001388,2026-01-10 01:24:41,travel,card_present,DE,49.94,,False,False,False,False,27,10874.38,402.7548148148148,1.6803446360068078e-06
T0036181,C002215,2026-01-10 01:24:44,gaming,card_not_present,DE,44.78,,False,False,False,False,31,2083.59,67.2125806451613,0.07835050347658841
T0032111,C002332,2026-01-10 01:24:45,grocery,card_present,DE,21.46,,False,False,False,False,18,1870.32,103.90666666666667,2.829080028307932e-08
T0030721,C002237,2026-01-10 01:24:47,fashion,card_not_present,BR,45.21,,False,False,False,False,22,1043.65,47.43863636363637,0.0005985618585961944
T0014062,C000003,2026-01-10 01:24:48,fuel,card_not_present,DE,37.57,,False,False,False,False,17,682.78,40.163529411764706,0.00023865781188589768
T0013137,C001556,2026-01-10 01:24:49,fuel,card_not_present,US,27.49,,False,False,False,False,14,1073.38,76.67,3.620542186349371e-05
T0041651,C002115,2026-01-10 01:24:51,gaming,card_present,FR,15.55,,False,False,False,False,24,1814.51,75.60458333333334,1.139059345553612e-07
T0019350,C001006,2026-01-10 01:24:53,grocery,card_not_present,GB,40.07,,False,False,False,False,17,1265.81,74.45941176470588,0.00038910473728258175
T0016516,C000624,2026-01-10 01:24:57,marketplace,card_present,US,45.73,,False,False,False,False,24,1968.47,82.01958333333333,1.943459596327228e-07
T0010758,C000541,2026-01-10 01:24:57,grocery,card_present,GB,31.32,,False,False,False,False,23,1855.29,80.66478260869565,3.972437894096269e-07
T0041495,C001523,2026-01-10 01:24:58,electronics,card_not_present,GB,281.57,,False,False,False,False,16,1336.01,83.500625,0.00025552740644869964
T0040000,C000354,2026-01-10 01:25:02,fuel,card_not_present,CA,22.54,,False,False,False,False,27,9809.89,363.32925925925923,0.032052543697583105
T0037733,C000647,2026-01-10 01:25:02,digital_content,card_not_present,US,49.57,,False,False,False,False,20,960.91,48.0455,0.0008233110415737286
T0002807,C000722,2026-01-10 01:25:04,fashion,card_not_present,FR,68.88,,False,False,False,False,18,2326.05,129.22500000000002,5.750028728958279e-05
T0011123,C000649,2026-01-10 01:25:04,marketplace,card_not_present,US,48.72,,False,False,False,False,19,2019.88,106.30947368421053,0.0002739928359804966
T0007574,C002401,2026-01-10 01:25:06,fuel,card_not_present,GB,13.32,,False,False,False,False,22,1661.66,75.53,0.0024391319704873725
T0047057,C000923,2026-01-10 01:25:09,grocery,card_not_present,FR,38.7,,False,False,False,False,20,11021.09,551.0545,0.0002851629340921738
T0037658,C001700,2026-01-10 01:25:12,electronics,card_not_present,BR,67.95,,False,False,False,False,11,514.55,46.777272727272724,9.866262831786154e-06
T0011525,C000860,2026-01-10 01:25:12,fashion,card_present,US,56.63,,False,False,False,False,25,1915.09,76.6036,1.3650820959506964e-07
T0035004,C002408,2026-01-10 01:25:16,digital_content,card_present,BR,27.74,,False,False,False,False,20,1579.72,78.986,5.53300140573578e-08
T0042275,C000370,2026-01-10 01:25:16,digital_content,card_present,GB,9.04,,False,False,False,False,26,1070.19,41.16115384615385,1.2059965910399685e-06
T0038179,C002157,2026-01-10 01:25:16,fuel,card_not_present,BR,25.18,,False,False,False,False,19,2087.41,109.8636842105263,0.0003956358117416917
T0013150,C001083,2026-01-10 01:25:21,fuel,card_not_present,IN,11.54,,False,False,False,False,14,1141.0,81.5,1.1953635485420063e-05
T0013258,C000504,2026-01-10 01:25:24,travel,card_not_present,US,462.18,,False,False,False,False,26,2048.3,78.78076923076924,0.030655979989475366
T0043073,C000677,2026-01-10 01:25:24,grocery,card_present,DE,44.31,,False,False,False,False,20,2015.56,100.77799999999999,8.003142696310199e-08
T0033863,C002047,2026-01-10 01:25:25,grocery,card_not_present,DE,28.02,,False,False,False,False,13,1227.19,94.39923076923077,4.2725945839971064e-05
T0005359,C000165,2026-01-10 01:25:28,fashion,card_present,CA,30.98,,False,False,False,False,12,1708.97,142.41416666666666,3.13250402296731e-10
T0020784,C002334,2026-01-10 01:25:29,travel,card_present,FR,203.98,,False,False,False,False,18,1140.1399999999999,63.341111111111104,1.6764685126274405e-08
T0000031,C001127,2026-01-10 01:25:38,fuel,card_not_present,IN,43.71,,False,False,False,False,22,2031.01,92.31863636363636,0.0005518316755444788
T0032490,C000663,2026-01-10 01:25:38,marketplace,card_present,CA,30.62,,False,False,False,False,26,1438.94,55.34384615384616,6.938017657177416e-07
T0010567,C000450,2026-01-10 01:25:38,digital_content,card_not_present,GB,13.88,,False,False,False,False,20,4082.68,204.134,0.0009327882090422569
T0036685,C002274,2026-01-10 01:25:38,fashion,card_present,FR,47.43,,False,False,False,False,21,1632.79,77.75190476190475,1.632724427504338e-08
T0001514,C000827,2026-01-10 01:25:40,digital_content,card_present,FR,13.43,,False,False,False,False,21,1292.26,61.53619047619048,5.8026038254186916e-08
T0038205,C001245,2026-01-10 01:25:45,fuel,card_not_present,IN,31.43,,False,False,False,False,24,1811.08,75.46166666666666,0.0013564138099216774
T0031497,C000702,2026-01-10 01:25:46,fashion,card_present,GB,85.91,,False,False,False,False,21,1703.02,81.09619047619047,4.070979453792855e-08
T0011844,C000024,2026-01-10 01:25:47,electronics,card_present,FR,276.31,,False,False,False,False,17,1870.35,110.02058823529411,1.1000331618805085e-08
T0048716,C001411,2026-01-10 01:25:48,gaming,card_not_present,GB,9.02,,False,False,False,False,20,2140.67,107.0335,0.0005468189535720127
T0033898,C000570,2026-01-10 01:25:49,fashion,card_not_present,CA,52.02,,False,False,False,False,22,1792.55,81.47954545454546,0.0007670671188530828
T0008148,C000438,2026-01-10 01:25:54,grocery,card_not_present,US,30.43,,False,False,False,False,26,2311.5,88.90384615384616,0.013993942983224221
T0020428,C001413,2026-01-10 01:25:55,grocery,card_not_present,FR,45.61,,False,False,False,False,23,1719.1,74.74347826086957,0.0029090411976633915
T0026840,C001342,2026-01-10 01:26:02,marketplace,card_present,CA,24.87,,False,False,False,False,16,1012.21,63.263125,7.038868208050386e-09
T0014453,C001835,2026-01-10 01:26:03,marketplace,card_not_present,IN,85.61,,False,False,False,False,20,9254.86,462.74300000000005,9.089371313889593e-05
T0021735,C000235,2026-01-10 01:26:03,electronics,card_present,BR,147.53,,False,False,False,False,15,1525.75,101.71666666666667,4.107690246698295e-09
T0044092,C000199,2026-01-10 01:26:04,fashion,card_present,CA,80.67,,False,False,False,False,16,1083.57,67.723125,3.579565610140318e-09
T0025787,C000045,2026-01-10 01:26:05,digital_content,card_not_present,DE,19.39,,False,False,False,False,20,1397.3899999999999,69.86949999999999,0.0009949251382787225
T0030023,C000436,2026-01-10 01:26:05,fashion,card_not_present,GB,48.81,,False,False,False,False,19,1619.54,85.23894736842105,0.00021211059654576897
T0012021,C000967,2026-01-10 01:26:07,fashion,card_not_present,BR,46.28,,False,False,False,False,16,988.66,61.79125,3.818351712369805e-05
T0011539,C002083,2026-01-10 01:26:07,fashion,card_present,FR,85.36,,False,False,False,False,12,1028.05,85.67083333333333,2.728432259700736e-10
T0014592,C002460,2026-01-10 01:26:08,grocery,card_not_present,US,29.16,,False,False,False,False,25,1804.68,72.1872,0.008695457227223456
T0040207,C001796,2026-01-10 01:26:08,fashion,card_not_present,US,75.26,,False,False,False,False,23,1485.45,64.58478260869565,0.0008825944719816463
T0013244,C000684,2026-01-10 01:26:09,gaming,card_not_present,IN,12.5,,False,False,False,False,15,904.42,60.294666666666664,1.2754849651879158e-05
T0004073,C002085,2026-01-10 01:26:12,gaming,card_present,FR,16.79,,False,False,False,False,24,1506.07,62.752916666666664,1.1447471140205951e-07
T0048852,C001624,2026-01-10 01:26:13,travel,card_present,US,245.49,,False,False,False,False,15,1446.14,96.40933333333334,5.394066891933151e-09
T0019053,C000260,2026-01-10 01:26:13,electronics,card_present,IN,96.09,,False,False,False,False,19,1592.8600000000001,83.83473684210527,7.308027167819031e-09
T0033343,C000169,2026-01-10 01:26:13,travel,card_not_present,BR,65.94,,False,False,False,False,20,1389.28,69.464,0.0005737854723402279
T0040498,C000158,2026-01-10 01:26:18,marketplace,card_present,DE,44.28,,False,False,False,False,15,1740.1599999999999,116.01066666666665,3.5228677543324846e-09
T0025250,C002350,2026-01-10 01:26:23,gaming,card_present,US,11.98,,False,False,False,False,19,1794.39,94.44157894736843,1.3383536931715722e-08
T0022817,C000794,2026-01-10 01:26:27,fuel,card_not_present,CA,65.45,,False,False,False,False,19,935.64,49.24421052631579,0.0006812527472222106
T0007809,C000262,2026-01-10 01:26:27,fashion,card_not_present,US,34.75,,False,False,False,False,21,2130.63,101.45857142857143,0.00029023385586885423
T0048582,C001367,2026-01-10 01:26:28,fashion,card_not_present,DE,142.33,,False,False,False,False,21,1273.51,60.64333333333333,0.0006300961237485882
T0013090,C000648,2026-01-10 01:26:30,gaming,card_present,GB,23.86,,False,False,False,False,21,1614.3600000000001,76.87428571428572,6.376662661224862e-08
T0037273,C001726,2026-01-10 01:26:31,grocery,card_not_present,FR,24.78,,False,False,False,False,29,1658.1200000000001,57.17655172413794,0.04023757029319777
T0040938,C002385,2026-01-10 01:26:31,travel,card_not_present,BR,168.44,,False,False,False,False,20,1084.46,54.223,0.0008473823891522262
T0023174,C001941,2026-01-10 01:26:32,electronics,card_present,CA,69.45,,False,False,False,False,16,1786.32,111.645,6.256611419101772e-09
T0032616,C001172,2026-01-10 01:26:34,digital_content,card_present,GB,34.82,,False,False,False,False,22,1649.7,74.98636363636363,2.1334868367407658e-07
T0020037,C001212,2026-01-10 01:26:34,grocery,card_present,DE,51.77,,False,False,False,False,11,2089.87,189.9881818181818,6.611338525802944e-10
T0048848,C001749,2026-01-10 01:26:35,grocery,card_not_present,CA,60.17,,False,False,False,False,23,9435.470000000001,410.23782608695655,0.004926022446938408
T0031494,C001331,2026-01-10 01:26:36,travel,card_not_present,IN,166.1,,False,False,False,False,15,1729.46,115.29733333333334,2.0485618042763466e-05
T0044877,C000539,2026-01-10 01:26:37,marketplace,card_present,GB,24.06,,False,False,False,False,23,1758.01,76.43521739130435,1.961821268957456e-07
T0031970,C000656,2026-01-10 01:26:37,digital_content,card_present,BR,17.21,,False,False,False,False,22,1149.52,52.25090909090909,1.387420311558523e-07
T0031479,C000107,2026-01-10 01:26:40,grocery,card_present,DE,49.19,,False,False,False,False,21,1181.08,56.241904761904756,1.396735447587713e-07
T0006036,C000229,2026-01-10 01:26:40,gaming,card_present,CA,9.05,,False,False,False,False,15,789.96,52.664,3.6266108796907126e-09
T0050551,C002459,2026-01-10 01:26:42,electronics,card_not_present,US,11904.64,high_amount,True,False,True,True,17,12995.83,764.4605882352942,0.9999999999999973
T0042588,C000142,2026-01-10 01:26:42,gaming,card_not_present,BR,59.94,,False,False,False,False,16,1644.84,102.8025,6.646483189890391e-05
T0022469,C001360,2026-01-10 01:26:45,electronics,card_not_present,DE,93.92,,False,False,False,False,25,2079.0,83.16,0.007103426819715113
T0033798,C002337,2026-01-10 01:26:45,marketplace,card_not_present,FR,101.82,,False,False,False,False,18,2081.94,115.66333333333334,0.00015793522323354124
T0014052,C001306,2026-01-10 01:26:47,electronics,card_not_present,BR,69.08,,False,False,False,False,25,2856.25,114.25,0.005522904705197045
T0047082,C002396,2026-01-10 01:26:48,gaming,card_not_present,IN,15.97,,False,False,False,False,17,1148.43,67.55470588235295,3.139948161844321e-05
T0044363,C000410,2026-01-10 01:26:48,fuel,card_not_present,GB,24.99,,False,False,False,False,22,2150.15,97.73409090909091,0.0024866108617881814
T0024182,C001251,2026-01-10 01:26:51,digital_content,card_not_present,FR,111.43,,False,False,False,False,23,3068.56,133.41565217391303,0.0029913854380115793
T0033831,C002335,2026-01-10 01:26:53,electronics,card_not_present,DE,420.95,,False,False,False,False,20,1663.68,83.184,0.0021860864789204817
T0038609,C001740,2026-01-10 01:26:56,gaming,card_present,FR,17.48,,False,False,False,False,19,1808.29,95.17315789473685,1.0783970028306507e-08
T0001835,C001026,2026-01-10 01:26:57,electronics,card_not_present,US,214.31,,False,False,False,False,17,1596.73,93.92529411764706,0.0001794355553638745
T0027496,C001106,2026-01-10 01:26:59,gaming,card_present,GB,48.34,,False,False,False,False,13,968.2900000000001,74.48384615384616,1.7177850605931134e-09
T0045119,C000478,2026-01-10 01:27:00,electronics,card_present,CA,157.94,,False,False,False,False,11,603.39,54.85363636363636,1.0950618405974763e-09
T0048518,C000520,2026-01-10 01:27:01,fashion,card_not_present,IN,134.9,,False,False,False,False,17,1091.84,64.22588235294117,2.491589765885697e-05
T0015810,C002387,2026-01-10 01:27:06,gaming,card_not_present,CA,26.69,,False,False,False,False,23,3014.03,131.04478260869567,0.0021089995794449524
T0011956,C000863,2026-01-10 01:27:06,electronics,card_not_present,GB,586.94,,False,False,False,False,20,2938.51,146.9255,0.004282071845399413
T0006500,C001182,2026-01-10 01:27:09,fashion,card_present,DE,142.18,,False,False,False,False,19,973.25,51.223684210526315,1.6976403966438717e-08
T0024341,C000434,2026-01-10 01:27:10,gaming,card_not_present,GB,34.76,,False,False,False,False,25,2548.33,101.9332,0.006486740378005611
T0004421,C001804,2026-01-10 01:27:12,electronics,card_present,IN,116.53,,False,False,False,False,46,12628.869999999999,274.54065217391303,0.016367448032343503
T0039681,C000583,2026-01-10 01:27:13,travel,card_not_present,FR,439.61,,False,False,False,False,18,1662.45,92.35833333333333,0.00053890360203625
T0032692,C000101,2026-01-10 01:27:14,marketplace,card_present,FR,118.06,,False,False,False,False,21,1329.28,63.29904761904762,5.031914716694776e-08
T0018807,C001630,2026-01-10 01:27:15,travel,card_not_present,GB,104.15,,False,False,False,False,29,2141.86,73.85724137931035,0.05832104783482076
T0011362,C002169,2026-01-10 01:27:15,digital_content,card_not_present,CA,27.74,,False,False,False,False,20,1561.93,78.0965,0.001091221142606452
T0049404,C000853,2026-01-10 01:27:18,travel,card_not_present,BR,218.86,,False,False,False,False,18,1090.41,60.57833333333334,0.00040142487560747894
T0039120,C000079,2026-01-10 01:27:19,gaming,card_present,GB,14.86,,False,False,False,False,20,2741.78,137.089,3.4612085499912906e-08
T0027763,C002108,2026-01-10 01:27:20,gaming,card_not_present,US,18.22,,False,False,False,False,19,1171.41,61.65315789473684,0.00022527736645275596
T0045098,C002185,2026-01-10 01:27:22,digital_content,card_present,CA,8.17,,False,False,False,False,23,12802.2,556.6173913043478,2.1095474182277444e-07
T0050458,C000571,2026-01-10 01:27:24,travel,card_not_present,BR,9405.34,high_amount,True,False,True,True,20,10354.22,517.711,0.9999999999991731
T0036288,C000208,2026-01-10 01:27:25,gaming,card_present,FR,47.64,,False,False,False,False,25,1692.27,67.6908,2.0206446181526416e-07
T0045582,C001296,2026-01-10 01:27:26,travel,card_not_present,US,540.4,,False,False,False,False,23,2678.45,116.45434782608694,0.010024584611233234
T0020548,C000886,2026-01-10 01:27:27,travel,card_present,DE,180.78,,False,False,False,False,20,1282.96,64.148,6.822079412050278e-08
T0026834,C002203,2026-01-10 01:27:29,travel,card_not_present,DE,166.34,,False,False,False,False,19,1324.04,69.68631578947368,0.0006161223346904487
