transaction_id,card_id,timestamp,merchant_segment,channel,country,amount,fraud_pattern,is_fraud,rule_velocity,rule_high_amount,any_rule_hit
T0028931,C002333,2026-01-10 05:28:39,travel,card_not_present,DE,75.82,,False,False,False,False
T0001113,C000482,2026-01-10 05:28:41,travel,card_present,CA,104.58,,False,False,False,False
T0025104,C000943,2026-01-10 05:28:42,digital_content,card_present,CA,30.3,,False,False,False,False
T0045657,C001591,2026-01-10 05:28:47,electronics,card_not_present,GB,100.67,,False,False,False,False
T0046267,C001016,2026-01-10 05:28:56,fashion,card_present,US,28.2,,False,False,False,False
T0016160,C002473,2026-01-10 05:28:57,gaming,card_not_present,IN,50.63,,False,False,False,False
T0006959,C000736,2026-01-10 05:28:58,gaming,card_not_present,CA,35.58,,False,False,False,False
T0000827,C001702,2026-01-10 05:28:58,fuel,card_present,GB,26.82,,False,False,False,False
T0018820,C001615,2026-01-10 05:28:58,travel,card_not_present,BR,418.79,,False,False,False,False
T0005379,C001215,2026-01-10 05:29:04,electronics,card_present,BR,139.82,,False,False,False,False
T0020129,C000706,2026-01-10 05:29:04,marketplace,card_present,BR,38.76,,False,False,False,False
T0029303,C001674,2026-01-10 05:29:05,grocery,card_not_present,FR,39.71,,False,False,False,False
T0010828,C000472,2026-01-10 05:29:11,grocery,card_present,DE,43.67,,False,False,False,False
T0030723,C001961,2026-01-10 05:29:13,electronics,card_not_present,CA,390.88,,False,False,False,False
T0019827,C000573,2026-01-10 05:29:18,gaming,card_present,US,28.83,,False,False,False,False
T0008091,C001308,2026-01-10 05:29:18,marketplace,card_not_present,CA,66.74,,False,False,False,False
T0004188,C000535,2026-01-10 05:29:20,fuel,card_not_present,BR,48.59,,False,False,False,False
T0028824,C000004,2026-01-10 05:29:20,fuel,card_present,FR,34.65,,False,False,False,False
T0026078,C000241,2026-01-10 05:29:26,fashion,card_present,US,97.36,,False,False,False,False
T0042850,C000806,2026-01-10 05:29:27,marketplace,card_not_present,CA,169.72,,False,False,False,False
T0039934,C001671,2026-01-10 05:29:30,fuel,card_present,US,36.61,,False,False,False,False
T0013932,C001413,2026-01-10 05:29:32,gaming,card_present,US,37.31,,False,False,False,False
T0039461,C001365,2026-01-10 05:29:34,fashion,card_present,BR,86.69,,False,False,False,False
T0009666,C001706,2026-01-10 05:29:36,grocery,card_present,IN,21.54,,False,False,False,False
T0048602,C001668,2026-01-10 05:29:37,marketplace,card_not_present,IN,114.18,,False,False,False,False
T0044422,C000574,2026-01-10 05:29:40,marketplace,card_not_present,GB,63.15,,False,False,False,False
T0014575,C002349,2026-01-10 05:29:42,fashion,card_present,IN,67.99,,False,False,False,False
T0021780,C000152,2026-01-10 05:29:43,fashion,card_not_present,FR,119.67,,False,False,False,False
T0014743,C000110,2026-01-10 05:29:44,fuel,card_present,BR,26.05,,False,False,False,False
T0006566,C000690,2026-01-10 05:29:47,marketplace,card_present,US,94.49,,False,False,False,False
T0044110,C002310,2026-01-10 05:29:49,travel,card_not_present,FR,59.29,,False,False,False,False
T0012531,C000925,2026-01-10 05:29:50,electronics,card_present,DE,105.35,,False,False,False,False
T0015814,C001548,2026-01-10 05:29:50,marketplace,card_not_present,CA,93.8,,False,False,False,False
T0047048,C001298,2026-01-10 05:29:50,electronics,card_present,GB,381.33,,False,False,False,False
T0003638,C001248,2026-01-10 05:29:57,gaming,card_present,BR,35.4,,False,False,False,False
T0041260,C002371,2026-01-10 05:29:58,fuel,card_present,BR,35.89,,False,False,False,False
T0013960,C001763,2026-01-10 05:29:59,electronics,card_not_present,DE,165.07,,False,False,False,False
T0034038,C001664,2026-01-10 05:30:05,digital_content,card_present,FR,18.11,,False,False,False,False
T0041735,C001675,2026-01-10 05:30:08,marketplace,card_not_present,CA,30.35,,False,False,False,False
T0018232,C002115,2026-01-10 05:30:08,marketplace,card_not_present,US,44.37,,False,False,False,False
T0047396,C001846,2026-01-10 05:30:09,fashion,card_not_present,CA,50.4,,False,False,False,False
T0036113,C000637,2026-01-10 05:30:10,grocery,card_not_present,GB,16.65,,False,False,False,False
T0015201,C000090,2026-01-10 05:30:15,digital_content,card_not_present,GB,26.54,,False,False,False,False
T0000931,C001344,2026-01-10 05:30:15,fuel,card_not_present,FR,29.05,,False,False,False,False
T0046723,C002093,2026-01-10 05:30:18,travel,card_not_present,DE,113.5,,False,False,False,False
T0049254,C001434,2026-01-10 05:30:18,grocery,card_not_present,GB,50.82,,False,False,False,False
T0008800,C001946,2026-01-10 05:30:19,fashion,card_present,US,31.63,,False,False,False,False
T0036091,C001156,2026-01-10 05:30:20,electronics,card_not_present,GB,182.29,,False,False,False,False
T0009923,C001754,2026-01-10 05:30:20,electronics,card_present,GB,189.26,,False,False,False,False
T0002304,C002198,2026-01-10 05:30:22,gaming,card_present,IN,10.31,,False,False,False,False
T0007530,C000147,2026-01-10 05:30:23,travel,card_present,DE,452.1,,False,False,False,False
T0034679,C001994,2026-01-10 05:30:26,grocery,card_present,US,26.48,,False,False,False,False
T0037668,C001316,2026-01-10 05:30:26,grocery,card_present,DE,41.01,,False,False,False,False
T0049413,C001923,2026-01-10 05:30:28,grocery,card_not_present,IN,15.42,,False,False,False,False
T0015197,C001286,2026-01-10 05:30:31,gaming,card_not_present,GB,28.15,,False,False,False,False
T0030822,C002366,2026-01-10 05:30:32,fuel,card_not_present,CA,71.87,,False,False,False,False
T0003054,C000895,2026-01-10 05:30:33,marketplace,card_not_present,FR,112.71,,False,False,False,False
T0022932,C001836,2026-01-10 05:30:33,marketplace,card_not_present,IN,52.34,,False,False,False,False
T0022565,C001171,2026-01-10 05:30:34,digital_content,card_not_present,CA,26.24,,False,False,False,False
T0016346,C001481,2026-01-10 05:30:37,marketplace,card_not_present,IN,30.33,,False,False,False,False
T0020718,C001686,2026-01-10 05:30:40,marketplace,card_not_present,FR,95.24,,False,False,False,False
T0047129,C001303,2026-01-10 05:30:41,fuel,card_present,GB,15.78,,False,False,False,False
T0009974,C001583,2026-01-10 05:30:41,gaming,card_present,US,27.78,,False,False,False,False
T0027073,C000390,2026-01-10 05:30:43,marketplace,card_not_present,GB,144.98,,False,False,False,False
T0049752,C002228,2026-01-10 05:30:44,grocery,card_not_present,GB,37.89,,False,False,False,False
T0036591,C002044,2026-01-10 05:30:47,gaming,card_present,IN,31.37,,False,False,False,False
T0002905,C001630,2026-01-10 05:30:49,fashion,card_not_present,DE,63.71,,False,False,False,False
T0036813,C002478,2026-01-10 05:30:49,fuel,card_not_present,IN,23.07,,False,False,False,False
T0042145,C000190,2026-01-10 05:30:50,gaming,card_present,FR,5.22,,False,False,False,False
T0002787,C000707,2026-01-10 05:30:50,electronics,card_not_present,FR,68.86,,False,False,False,False
T0019371,C002264,2026-01-10 05:30:56,digital_content,card_not_present,DE,17.31,,False,False,False,False
T0003250,C000989,2026-01-10 05:30:58,digital_content,card_not_present,CA,21.09,,False,False,False,False
T0012355,C001479,2026-01-10 05:30:59,digital_content,card_not_present,GB,37.98,,False,False,False,False
T0012169,C002356,2026-01-10 05:31:00,grocery,card_not_present,DE,38.58,,False,False,False,False
T0047313,C000064,2026-01-10 05:31:09,marketplace,card_present,FR,83.04,,False,False,False,False
T0028722,C000398,2026-01-10 05:31:09,fuel,card_not_present,IN,28.56,,False,False,False,False
T0044689,C000343,2026-01-10 05:31:13,digital_content,card_not_present,DE,40.98,,False,False,False,False
T0035163,C000015,2026-01-10 05:31:15,marketplace,card_not_present,BR,47.42,,False,False,False,False
T0038935,C001249,2026-01-10 05:31:18,grocery,card_present,US,35.55,,False,False,False,False
T0028335,C001508,2026-01-10 05:31:18,fashion,card_present,FR,73.48,,False,False,False,False
T0006538,C002379,2026-01-10 05:31:18,fuel,card_not_present,US,29.63,,False,False,False,False
T0020107,C002032,2026-01-10 05:31:20,electronics,card_not_present,BR,95.14,,False,False,False,False
T0007023,C001507,2026-01-10 05:31:23,electronics,card_present,BR,305.79,,False,False,False,False
T0040025,C001750,2026-01-10 05:31:29,travel,card_not_present,DE,62.96,,False,False,False,False
T0009308,C000312,2026-01-10 05:31:29,electronics,card_not_present,BR,383.0,,False,False,False,False
T0020377,C000862,2026-01-10 05:31:30,gaming,card_present,DE,16.92,,False,False,False,False
T0048625,C000246,2026-01-10 05:31:30,digital_content,card_not_present,FR,24.27,,False,False,False,False
T0046175,C001853,2026-01-10 05:31:31,fuel,card_not_present,GB,48.7,,False,False,False,False
T0033053,C002340,2026-01-10 05:31:37,fashion,card_present,DE,73.38,,False,False,False,False
T0005418,C000426,2026-01-10 05:31:41,electronics,card_not_present,BR,207.92,,False,False,False,False
T0008441,C001172,2026-01-10 05:31:42,marketplace,card_present,GB,69.85,,False,False,False,False
T0010528,C002215,2026-01-10 05:31:42,gaming,card_present,DE,12.96,,False,False,False,False
T0030913,C001732,2026-01-10 05:31:43,marketplace,card_present,FR,53.37,,False,False,False,False
T0042805,C002481,2026-01-10 05:31:44,grocery,card_not_present,CA,34.98,,False,False,False,False
T0005177,C000501,2026-01-10 05:31:44,marketplace,card_not_present,FR,63.4,,False,False,False,False
T0038155,C001187,2026-01-10 05:31:49,electronics,card_present,DE,150.13,,False,False,False,False
T0027601,C000311,2026-01-10 05:31:53,electronics,card_not_present,IN,202.47,,False,False,False,False
T0018836,C001843,2026-01-10 05:31:54,gaming,card_present,DE,13.33,,False,False,False,False
T0039960,C000841,2026-01-10 05:31:54,fuel,card_not_present,CA,61.75,,False,False,False,False
T0016275,C000206,2026-01-10 05:31:54,electronics,card_not_present,BR,262.98,,False,False,False,False
T0038957,C000035,2026-01-10 05:31:56,gaming,card_not_present,CA,20.38,,False,False,False,False
T0029555,C000904,2026-01-10 05:31:57,grocery,card_not_present,IN,55.38,,False,False,False,False
T0014412,C001006,2026-01-10 05:32:03,digital_content,card_present,BR,20.63,,False,False,False,False
T0002506,C000289,2026-01-10 05:32:03,marketplace,card_not_present,US,62.91,,False,False,False,False
T0046817,C000432,2026-01-10 05:32:04,marketplace,card_not_present,DE,91.52,,False,False,False,False
T0000857,C000613,2026-01-10 05:32:04,gaming,card_present,CA,13.42,,False,False,False,False
T0003401,C002036,2026-01-10 05:32:06,digital_content,card_present,US,44.13,,False,False,False,False
T0011158,C002127,2026-01-10 05:32:06,travel,card_present,IN,731.02,,False,False,False,False
T0007572,C002320,2026-01-10 05:32:08,fuel,card_not_present,IN,22.55,,False,False,False,False
T0012302,C002012,2026-01-10 05:32:08,gaming,card_not_present,US,25.24,,False,False,False,False
T0019561,C001016,2026-01-10 05:32:08,grocery,card_present,CA,28.73,,False,False,False,False
T0003987,C000776,2026-01-10 05:32:09,gaming,card_present,DE,47.71,,False,False,False,False
T0037152,C001277,2026-01-10 05:32:10,marketplace,card_not_present,IN,57.55,,False,False,False,False
T0003835,C000353,2026-01-10 05:32:10,gaming,card_not_present,US,17.27,,False,False,False,False
T0003552,C001306,2026-01-10 05:32:11,travel,card_not_present,BR,32.16,,False,False,False,False
T0004591,C001736,2026-01-10 05:32:12,fuel,card_not_present,FR,28.88,,False,False,False,False
T0005214,C001536,2026-01-10 05:32:13,grocery,card_not_present,US,39.28,,False,False,False,False
T0020470,C001954,2026-01-10 05:32:13,gaming,card_present,IN,64.46,,False,False,False,False
T0039922,C001736,2026-01-10 05:32:16,fashion,card_not_present,FR,121.1,,False,False,False,False
T0048469,C001536,2026-01-10 05:32:17,marketplace,card_not_present,BR,101.42,,False,False,False,False
T0045794,C000778,2026-01-10 05:32:17,digital_content,card_not_present,GB,58.91,,False,False,False,False
T0031140,C000008,2026-01-10 05:32:19,gaming,card_not_present,GB,28.18,,False,False,False,False
T0011236,C002090,2026-01-10 05:32:19,grocery,card_not_present,FR,47.38,,False,False,False,False
T0012143,C000188,2026-01-10 05:32:21,travel,card_not_present,IN,225.12,,False,False,False,False
T0047356,C000404,2026-01-10 05:32:21,fuel,card_not_present,DE,24.53,,False,False,False,False
T0026188,C001903,2026-01-10 05:32:23,travel,card_present,US,136.16,,False,False,False,False
T0038792,C001758,2026-01-10 05:32:29,electronics,card_not_present,DE,79.04,,False,False,False,False
T0005558,C000650,2026-01-10 05:32:30,gaming,card_not_present,CA,22.47,,False,False,False,False
T0006338,C000192,2026-01-10 05:32:30,grocery,card_present,GB,33.87,,False,False,False,False
T0007649,C001371,2026-01-10 05:32:31,marketplace,card_present,DE,43.62,,False,False,False,False
T0050495,C000674,2026-01-10 05:32:31,electronics,card_not_present,BR,5202.49,high_amount,True,False,True,True
T0026312,C002038,2026-01-10 05:32:32,fashion,card_not_present,DE,60.93,,False,False,False,False
T0026436,C001452,2026-01-10 05:32:33,grocery,card_present,CA,27.76,,False,False,False,False
T0049729,C001330,2026-01-10 05:32:34,gaming,card_not_present,FR,18.05,,False,False,False,False
T0020177,C001805,2026-01-10 05:32:36,electronics,card_not_present,FR,153.81,,False,False,False,False
T0024985,C001562,2026-01-10 05:32:36,fashion,card_present,US,59.44,,False,False,False,False
T0017591,C000942,2026-01-10 05:32:40,digital_content,card_not_present,DE,22.11,,False,False,False,False
T0022520,C000674,2026-01-10 05:32:42,fuel,card_not_present,FR,23.42,,False,False,False,False
T0004762,C002120,2026-01-10 05:32:45,fuel,card_present,BR,14.81,,False,False,False,False
T0022189,C001198,2026-01-10 05:32:46,fuel,card_present,DE,35.08,,False,False,False,False
T0031354,C002026,2026-01-10 05:32:49,marketplace,card_present,US,44.91,,False,False,False,False
T0015794,C001461,2026-01-10 05:32:52,gaming,card_not_present,GB,16.86,,False,False,False,False
T0003222,C000633,2026-01-10 05:32:53,travel,card_present,CA,286.81,,False,False,False,False
T0047035,C001205,2026-01-10 05:32:55,travel,card_not_present,IN,72.16,,False,False,False,False
T0040151,C002382,2026-01-10 05:32:56,electronics,card_present,BR,98.18,,False,False,False,False
T0013451,C000073,2026-01-10 05:32:57,marketplace,card_not_present,GB,54.83,,False,False,False,False
T0001248,C001163,2026-01-10 05:32:57,grocery,card_present,US,52.39,,False,False,False,False
T0002445,C001496,2026-01-10 05:33:01,gaming,card_present,BR,26.54,,False,False,False,False
T0034151,C001707,2026-01-10 05:33:02,gaming,card_not_present,DE,83.69,,False,False,False,False
T0003925,C001596,2026-01-10 05:33:03,grocery,card_not_present,US,30.74,,False,False,False,False
T0043392,C001831,2026-01-10 05:33:03,electronics,card_not_present,IN,138.61,,False,False,False,False
T0014230,C002017,2026-01-10 05:33:03,grocery,card_present,FR,41.42,,False,False,False,False
T0042478,C001045,2026-01-10 05:33:07,travel,card_not_present,DE,146.92,,False,False,False,False
T0024369,C001401,2026-01-10 05:33:09,travel,card_not_present,IN,387.08,,False,False,False,False
T0017976,C002442,2026-01-10 05:33:12,fuel,card_not_present,GB,33.67,,False,False,False,False
T0023403,C001584,2026-01-10 05:33:14,gaming,card_present,DE,24.54,,False,False,False,False
T0043079,C000907,2026-01-10 05:33:18,travel,card_not_present,DE,49.36,,False,False,False,False
T0016145,C002435,2026-01-10 05:33:25,grocery,card_present,DE,48.49,,False,False,False,False
T0003471,C000559,2026-01-10 05:33:28,digital_content,card_present,GB,17.85,,False,False,False,False
T0002210,C000346,2026-01-10 05:33:31,grocery,card_not_present,GB,34.83,,False,False,False,False
T0011499,C000124,2026-01-10 05:33:32,fuel,card_not_present,DE,40.04,,False,False,False,False
T0034006,C000480,2026-01-10 05:33:33,electronics,card_not_present,FR,53.48,,False,False,False,False
T0048137,C001457,2026-01-10 05:33:33,gaming,card_present,IN,43.85,,False,False,False,False
T0043695,C001594,2026-01-10 05:33:34,fuel,card_present,DE,25.96,,False,False,False,False
T0040671,C000262,2026-01-10 05:33:36,travel,card_not_present,FR,41.09,,False,False,False,False
T0028008,C000605,2026-01-10 05:33:47,grocery,card_present,CA,18.59,,False,False,False,False
T0017479,C001963,2026-01-10 05:33:47,fashion,card_not_present,CA,60.07,,False,False,False,False
T0004127,C000115,2026-01-10 05:33:48,travel,card_not_present,BR,186.68,,False,False,False,False
T0047951,C001524,2026-01-10 05:33:48,electronics,card_present,US,216.77,,False,False,False,False
T0045065,C000649,2026-01-10 05:33:49,marketplace,card_present,DE,60.13,,False,False,False,False
T0018317,C000725,2026-01-10 05:33:51,travel,card_not_present,DE,812.33,,False,False,False,False
T0014642,C000119,2026-01-10 05:33:52,gaming,card_present,GB,64.93,,False,False,False,False
T0002636,C000067,2026-01-10 05:33:59,grocery,card_not_present,US,66.3,,False,False,False,False
T0041594,C001780,2026-01-10 05:34:01,grocery,card_not_present,BR,49.92,,False,False,False,False
T0001201,C002198,2026-01-10 05:34:03,grocery,card_present,BR,29.85,,False,False,False,False
